HourDK,DE,DK1,DK2,NO2,SE3,SE4
2020-02-10 05:00:00,-2.0,0.01,0.01,10.51,4.11,4.11
2020-02-10 06:00:00,0.41,0.41,8.98,12.03,8.98,8.98
2020-02-10 07:00:00,14.11,14.11,13.1,13.1,13.1,13.1
2020-02-10 08:00:00,21.38,18.08,18.08,14.09,14.09,14.09
2020-02-10 09:00:00,13.2,13.2,13.2,13.2,13.2,13.2
2020-02-10 10:00:00,12.54,12.54,12.54,12.54,12.54,12.54
2020-02-10 11:00:00,12.57,12.57,12.57,12.57,12.57,12.57
2020-02-10 12:00:00,12.01,12.01,12.01,12.07,12.01,12.01
2020-02-10 13:00:00,11.99,11.99,11.99,11.99,11.99,11.99
2020-02-10 14:00:00,11.98,11.98,11.98,11.98,11.98,11.98
2020-02-10 15:00:00,12.24,12.24,12.24,12.24,12.24,12.24
2020-02-10 16:00:00,12.77,12.77,12.77,12.77,12.77,12.77
2020-02-10 17:00:00,23.14,13.99,13.99,13.99,13.99,13.99
2020-02-10 18:00:00,24.96,13.93,13.93,13.93,13.93,13.93
2020-02-10 19:00:00,25.69,13.37,13.37,13.37,13.37,13.37
2020-02-10 20:00:00,19.93,13.11,13.11,13.11,13.11,13.11
2020-02-10 21:00:00,12.47,12.47,12.47,12.47,12.47,12.47
2020-02-10 22:00:00,11.97,11.97,11.68,11.68,11.68,11.68
2020-02-10 23:00:00,4.86,4.86,5.14,10.2,5.14,5.14
2020-02-11 00:00:00,10.96,10.96,10.96,11.35,10.96,10.96
2020-02-11 01:00:00,4.83,4.83,4.83,11.57,4.83,4.83
2020-02-11 02:00:00,0.11,0.11,0.11,11.63,4.04,4.04
2020-02-11 03:00:00,-0.08,0.09,0.09,11.65,7.52,7.52
2020-02-11 04:00:00,-1.86,0.09,0.09,11.73,10.62,10.62
2020-02-11 05:00:00,1.39,1.39,1.39,11.99,11.55,11.55
2020-02-11 06:00:00,11.68,11.68,12.68,12.68,12.68,12.68
2020-02-11 07:00:00,14.95,14.95,13.95,13.95,13.95,13.95
2020-02-11 08:00:00,14.95,14.18,14.11,14.11,14.11,14.11
2020-02-11 09:00:00,13.24,13.24,13.32,13.32,13.32,13.32
2020-02-11 10:00:00,13.11,13.11,13.11,13.11,13.11,13.11
2020-02-11 11:00:00,13.0,13.0,13.0,13.0,13.0,13.0
2020-02-11 12:00:00,12.85,12.85,12.85,12.85,12.85,12.85
2020-02-11 13:00:00,12.77,12.77,12.77,12.77,12.77,12.77
2020-02-11 14:00:00,13.0,13.0,13.0,13.0,13.0,13.0
2020-02-11 15:00:00,12.94,12.94,12.94,12.94,12.94,12.94
2020-02-11 16:00:00,13.67,13.67,13.67,13.67,13.67,13.67
2020-02-11 17:00:00,23.98,14.12,14.12,14.12,14.12,14.12
2020-02-11 18:00:00,24.55,14.06,14.06,14.06,14.06,14.06
2020-02-11 19:00:00,24.54,13.73,13.73,13.73,13.73,13.73
2020-02-11 20:00:00,12.94,12.94,12.94,12.94,12.94,12.94
2020-02-11 21:00:00,12.22,12.22,12.22,12.22,12.22,12.22
2020-02-11 22:00:00,12.04,12.04,11.92,11.92,11.92,11.92
2020-02-11 23:00:00,7.1,7.1,7.21,10.2,9.58,9.58
2020-02-12 00:00:00,3.12,3.12,11.32,11.32,11.32,11.32
2020-02-12 01:00:00,0.88,0.88,10.59,11.2,11.2,11.2
2020-02-12 02:00:00,0.07,0.07,11.13,11.13,11.13,11.13
2020-02-12 03:00:00,0.08,0.08,11.21,11.21,11.21,11.21
2020-02-12 04:00:00,5.29,5.29,11.55,11.55,11.55,11.55
2020-02-12 05:00:00,12.94,12.94,12.63,12.63,12.63,12.63
2020-02-12 06:00:00,20.93,13.5,13.5,13.5,13.5,13.5
2020-02-12 07:00:00,34.24,14.39,14.39,13.91,14.39,14.39
2020-02-12 08:00:00,32.01,14.19,14.19,14.19,14.19,14.19
2020-02-12 09:00:00,24.17,14.13,14.13,14.1,14.13,14.13
2020-02-12 10:00:00,22.31,14.32,14.32,13.99,14.32,14.32
2020-02-12 11:00:00,17.9,13.93,13.93,13.93,13.93,13.93
2020-02-12 12:00:00,13.69,13.69,13.69,13.69,13.69,13.69
2020-02-12 13:00:00,14.02,13.68,13.68,13.68,13.68,13.68
2020-02-12 14:00:00,13.88,13.54,13.54,13.54,13.54,13.54
2020-02-12 15:00:00,22.98,13.56,13.56,13.56,13.56,13.56
2020-02-12 16:00:00,27.87,13.71,13.71,13.71,13.71,13.71
2020-02-12 17:00:00,31.2,14.02,14.02,14.02,14.02,14.02
2020-02-12 18:00:00,37.45,13.95,13.95,13.95,13.95,13.95
2020-02-12 19:00:00,33.19,13.8,13.8,13.8,13.8,13.8
2020-02-12 20:00:00,31.23,13.61,13.61,13.61,13.61,13.61
2020-02-12 21:00:00,26.53,13.42,13.42,13.42,13.42,13.42
2020-02-12 22:00:00,24.16,12.99,12.99,12.99,12.99,12.99
2020-02-12 23:00:00,16.93,12.71,12.71,12.71,12.71,12.71
2020-02-13 00:00:00,25.53,12.8,12.8,12.8,12.8,12.8
2020-02-13 01:00:00,25.91,12.82,12.82,12.82,12.82,12.82
2020-02-13 02:00:00,24.37,12.81,12.81,12.81,12.81,12.81
2020-02-13 03:00:00,24.31,12.86,12.86,12.86,12.86,12.86
2020-02-13 04:00:00,22.8,12.96,12.96,12.96,12.96,12.96
2020-02-13 05:00:00,26.41,13.19,13.19,13.19,13.19,13.19
2020-02-13 06:00:00,39.37,13.92,13.92,13.63,13.92,13.92
2020-02-13 07:00:00,58.88,38.58,38.58,13.95,38.58,38.58
2020-02-13 08:00:00,53.48,51.47,51.47,14.17,51.47,51.47
2020-02-13 09:00:00,48.17,47.22,47.22,14.0,47.02,47.02
2020-02-13 10:00:00,40.5,40.5,40.5,13.84,39.53,39.53
2020-02-13 11:00:00,38.13,38.13,38.13,13.67,19.49,19.49
2020-02-13 12:00:00,36.94,36.85,36.85,13.58,16.84,16.84
2020-02-13 13:00:00,35.97,35.6,35.6,13.55,16.99,16.99
2020-02-13 14:00:00,35.73,35.73,35.73,13.38,21.64,21.64
2020-02-13 15:00:00,36.02,36.02,36.02,13.45,35.15,35.15
2020-02-13 16:00:00,37.76,37.76,37.76,13.51,37.76,37.76
2020-02-13 17:00:00,43.0,43.0,43.0,13.63,43.0,43.0
2020-02-13 18:00:00,53.03,53.03,53.03,13.92,53.03,53.03
2020-02-13 19:00:00,44.83,44.83,44.83,13.88,44.83,44.83
2020-02-13 20:00:00,41.96,40.95,40.95,13.83,40.95,40.95
2020-02-13 21:00:00,39.53,38.0,38.0,13.82,36.72,36.72
2020-02-13 22:00:00,37.93,36.89,36.89,13.52,19.46,19.46
2020-02-13 23:00:00,31.57,31.57,31.57,13.45,13.92,13.92
2020-02-14 00:00:00,27.36,27.36,27.36,13.08,15.96,15.96
2020-02-14 01:00:00,27.09,26.44,26.44,12.99,15.98,26.44
2020-02-14 02:00:00,27.0,23.3,23.3,12.98,16.35,23.3
2020-02-14 03:00:00,25.03,24.43,24.43,12.99,16.77,24.43
2020-02-14 04:00:00,26.2,25.58,25.58,13.01,17.05,25.57
2020-02-14 05:00:00,27.04,26.64,26.64,13.17,17.11,26.39
2020-02-14 06:00:00,38.3,38.3,38.3,13.36,38.3,38.3
2020-02-14 07:00:00,44.86,44.86,44.86,13.79,44.86,44.86
2020-02-14 08:00:00,56.74,56.74,56.74,14.11,56.74,56.74
2020-02-14 09:00:00,49.39,49.39,49.39,13.83,49.39,49.39
2020-02-14 10:00:00,43.93,43.93,43.93,13.6,43.93,43.93
2020-02-14 11:00:00,41.44,41.44,41.44,13.45,41.44,41.44
2020-02-14 12:00:00,39.28,39.28,39.28,13.35,39.28,39.28
2020-02-14 13:00:00,37.19,36.37,36.37,13.27,36.37,36.37
2020-02-14 14:00:00,36.98,36.09,36.09,13.21,36.09,36.09
2020-02-14 15:00:00,37.88,36.18,36.18,13.17,36.18,36.18
2020-02-14 16:00:00,39.25,38.3,38.3,13.19,38.3,38.3
2020-02-14 17:00:00,42.5,41.48,41.48,13.23,41.48,41.48
2020-02-14 18:00:00,43.61,42.56,42.56,13.18,42.56,42.56
2020-02-14 19:00:00,39.31,19.79,19.79,13.09,19.79,19.79
2020-02-14 20:00:00,33.86,13.61,13.61,12.99,13.61,13.61
2020-02-14 21:00:00,28.35,13.03,13.03,12.98,13.03,13.03
2020-02-14 22:00:00,27.05,12.64,12.64,12.64,12.64,12.64
2020-02-14 23:00:00,25.19,12.6,12.6,12.6,12.6,12.6
2020-02-15 00:00:00,28.2,11.72,11.72,11.72,11.72,11.72
2020-02-15 01:00:00,27.06,11.47,11.47,11.47,11.47,11.47
2020-02-15 02:00:00,26.2,11.25,11.25,11.25,11.25,11.25
2020-02-15 03:00:00,24.31,11.11,11.11,11.11,11.11,11.11
2020-02-15 04:00:00,23.2,11.19,11.19,11.19,11.19,11.19
2020-02-15 05:00:00,23.14,11.45,11.45,11.45,11.45,11.45
2020-02-15 06:00:00,20.99,11.46,11.46,11.46,11.46,11.46
2020-02-15 07:00:00,23.19,11.75,11.75,11.75,11.75,11.75
2020-02-15 08:00:00,25.71,12.02,12.02,12.02,12.02,12.02
2020-02-15 09:00:00,31.49,12.34,12.34,12.34,12.34,12.34
2020-02-15 10:00:00,27.41,12.52,12.52,12.52,12.52,12.52
2020-02-15 11:00:00,22.96,12.53,12.53,12.53,12.53,12.53
2020-02-15 12:00:00,21.29,12.46,12.46,12.46,12.46,12.46
2020-02-15 13:00:00,18.83,12.39,12.39,12.39,12.39,12.39
2020-02-15 14:00:00,15.58,12.36,12.36,12.36,12.36,12.36
2020-02-15 15:00:00,22.92,12.4,12.4,12.4,12.4,12.4
2020-02-15 16:00:00,22.99,12.54,12.54,12.44,12.54,12.54
2020-02-15 17:00:00,24.24,12.79,12.79,12.5,12.79,12.79
2020-02-15 18:00:00,25.12,12.53,12.53,12.41,12.53,12.53
2020-02-15 19:00:00,21.8,14.91,12.06,12.06,12.06,12.06
2020-02-15 20:00:00,8.27,8.27,11.11,11.11,11.11,11.11
2020-02-15 21:00:00,1.58,1.58,10.02,10.02,10.02,10.02
2020-02-15 22:00:00,3.97,3.97,9.31,9.31,9.31,9.31
2020-02-15 23:00:00,0.02,0.02,1.72,8.91,6.9,6.9
2020-02-16 00:00:00,-5.9,0.06,9.57,9.57,9.57,9.57
2020-02-16 01:00:00,-8.65,0.08,9.34,9.34,9.34,9.34
2020-02-16 02:00:00,-4.93,0.06,8.73,8.73,8.73,8.73
2020-02-16 03:00:00,-4.99,0.04,8.01,8.01,8.01,8.01
2020-02-16 04:00:00,-5.76,-4.25,7.47,7.47,7.47,7.47
2020-02-16 05:00:00,-6.91,-2.7,7.09,7.09,7.09,7.09
2020-02-16 06:00:00,-8.51,0.07,5.96,7.67,5.96,5.96
2020-02-16 07:00:00,-4.96,0.49,7.67,7.67,7.67,7.67
2020-02-16 08:00:00,-0.08,5.48,8.54,8.54,8.54,8.54
2020-02-16 09:00:00,-1.36,6.43,8.77,8.77,8.77,8.77
2020-02-16 10:00:00,-8.46,9.27,9.27,9.27,9.27,9.27
2020-02-16 11:00:00,-6.55,9.54,9.54,9.54,9.54,9.54
2020-02-16 12:00:00,-15.24,8.24,9.62,9.62,9.62,9.62
2020-02-16 13:00:00,-20.88,0.59,9.58,9.58,9.58,9.58
2020-02-16 14:00:00,-21.02,0.53,9.19,9.19,9.19,9.19
2020-02-16 15:00:00,-32.14,0.11,9.31,9.31,9.31,9.31
2020-02-16 16:00:00,-19.26,0.11,9.95,9.95,9.95,9.95
2020-02-16 17:00:00,-8.02,4.46,10.47,10.47,10.47,10.47
2020-02-16 18:00:00,-2.5,1.54,10.5,10.5,10.5,10.5
2020-02-16 19:00:00,-3.72,0.44,10.24,10.24,10.24,10.24
2020-02-16 20:00:00,-4.96,0.1,9.82,9.82,9.82,9.82
2020-02-16 21:00:00,-3.39,0.09,9.44,9.44,9.44,9.44
2020-02-16 22:00:00,0.74,0.74,8.79,8.79,8.79,8.79
2020-02-16 23:00:00,-1.13,0.07,8.39,8.39,8.39,8.39
2020-02-17 00:00:00,-25.04,0.02,4.01,9.08,4.01,4.01
2020-02-17 01:00:00,-27.53,0.01,4.06,9.02,4.06,4.06
2020-02-17 02:00:00,-21.99,0.0,3.89,8.93,3.89,3.89
2020-02-17 03:00:00,-12.05,-0.03,3.68,7.73,3.68,3.68
2020-02-17 04:00:00,-4.95,-0.35,4.76,7.36,4.76,4.76
2020-02-17 05:00:00,-0.08,-0.08,9.49,9.49,9.49,9.49
2020-02-17 06:00:00,22.91,20.74,11.17,11.17,11.17,11.17
2020-02-17 07:00:00,30.06,11.6,11.6,11.45,11.6,11.6
2020-02-17 08:00:00,36.44,11.93,11.93,11.93,11.93,11.93
2020-02-17 09:00:00,33.57,11.81,11.81,11.81,11.81,11.81
2020-02-17 10:00:00,29.8,11.76,11.76,11.76,11.76,11.76
2020-02-17 11:00:00,29.8,11.6,11.6,11.6,11.6,11.6
2020-02-17 12:00:00,29.76,11.5,11.5,11.5,11.5,11.5
2020-02-17 13:00:00,27.35,11.46,11.46,11.46,11.46,11.46
2020-02-17 14:00:00,27.69,11.48,11.48,11.48,11.48,11.48
2020-02-17 15:00:00,32.38,11.45,11.45,11.45,11.45,11.45
2020-02-17 16:00:00,34.01,11.57,11.57,11.57,11.57,11.57
2020-02-17 17:00:00,36.7,12.26,12.26,11.66,12.26,12.26
2020-02-17 18:00:00,36.79,12.25,12.25,11.73,12.25,12.25
2020-02-17 19:00:00,36.95,11.56,11.56,11.56,11.56,11.56
2020-02-17 20:00:00,32.27,11.27,11.27,11.27,11.27,11.27
2020-02-17 21:00:00,24.86,11.12,11.12,11.12,11.12,11.12
2020-02-17 22:00:00,18.44,10.84,10.84,10.84,10.84,10.84
2020-02-17 23:00:00,9.78,9.78,9.78,9.78,9.78,9.78
2020-02-18 00:00:00,20.64,9.74,9.74,9.74,9.74,9.74
2020-02-18 01:00:00,13.11,9.67,9.67,9.67,9.67,9.67
2020-02-18 02:00:00,9.0,9.0,9.0,9.0,9.0,9.0
2020-02-18 03:00:00,8.58,8.58,8.58,8.58,8.58,8.58
2020-02-18 04:00:00,8.94,8.94,8.94,8.94,8.94,8.94
2020-02-18 05:00:00,15.44,10.17,10.17,10.17,10.17,10.17
2020-02-18 06:00:00,26.14,10.87,10.87,10.87,10.87,10.87
2020-02-18 07:00:00,35.93,17.11,17.11,11.46,17.11,17.11
2020-02-18 08:00:00,34.55,24.15,24.15,11.54,24.15,24.15
2020-02-18 09:00:00,26.62,11.51,11.51,11.51,11.51,11.51
2020-02-18 10:00:00,11.73,11.24,11.24,11.24,11.24,11.24
2020-02-18 11:00:00,10.91,10.91,10.91,10.91,10.91,10.91
2020-02-18 12:00:00,10.46,10.46,10.46,10.46,10.46,10.46
2020-02-18 13:00:00,10.47,10.47,10.47,10.47,10.47,10.47
2020-02-18 14:00:00,11.34,11.07,11.07,11.07,11.07,11.07
2020-02-18 15:00:00,24.81,11.18,11.18,11.18,11.18,11.18
2020-02-18 16:00:00,29.14,11.44,11.44,11.44,11.44,11.44
2020-02-18 17:00:00,34.96,25.42,25.42,11.62,25.42,25.42
2020-02-18 18:00:00,38.88,37.94,37.94,11.63,37.94,37.94
2020-02-18 19:00:00,38.51,24.59,24.59,11.59,24.59,24.59
2020-02-18 20:00:00,32.4,16.0,16.0,11.58,16.0,16.0
2020-02-18 21:00:00,25.82,11.52,11.52,11.52,11.52,11.52
2020-02-18 22:00:00,25.21,11.25,11.25,11.25,11.25,11.25
2020-02-18 23:00:00,21.22,10.94,10.94,10.94,10.94,10.94
2020-02-19 00:00:00,23.0,10.25,10.25,10.25,10.25,10.25
2020-02-19 01:00:00,22.6,10.21,10.21,10.21,10.21,10.21
2020-02-19 02:00:00,20.18,10.33,10.33,10.33,10.33,10.33
2020-02-19 03:00:00,19.48,10.91,10.91,10.47,10.91,10.91
2020-02-19 04:00:00,22.08,11.25,11.25,10.63,11.25,11.25
2020-02-19 05:00:00,25.52,11.98,11.98,11.03,11.98,11.98
2020-02-19 06:00:00,29.62,29.62,28.91,11.14,28.91,28.91
2020-02-19 07:00:00,36.53,36.53,37.24,11.38,37.24,37.24
2020-02-19 08:00:00,38.98,38.98,38.98,11.45,38.98,38.98
2020-02-19 09:00:00,38.99,38.99,38.99,11.49,38.99,38.99
2020-02-19 10:00:00,37.0,37.0,37.0,11.42,37.0,37.0
2020-02-19 11:00:00,34.0,34.0,34.0,11.33,34.0,34.0
2020-02-19 12:00:00,27.69,27.69,27.69,11.21,27.69,27.69
2020-02-19 13:00:00,25.68,25.68,25.68,11.15,25.68,25.68
2020-02-19 14:00:00,25.09,25.09,25.09,11.15,25.09,25.09
2020-02-19 15:00:00,26.85,26.85,26.85,11.07,26.85,26.85
2020-02-19 16:00:00,32.75,32.75,32.75,11.15,32.75,32.75
2020-02-19 17:00:00,36.93,36.93,44.06,11.21,44.06,44.06
2020-02-19 18:00:00,44.65,44.65,46.76,11.23,46.76,46.76
2020-02-19 19:00:00,43.38,43.38,43.38,11.2,43.38,43.38
2020-02-19 20:00:00,36.94,36.94,36.94,11.2,36.94,36.94
2020-02-19 21:00:00,33.91,33.91,33.91,11.16,33.91,33.91
2020-02-19 22:00:00,32.1,31.33,31.33,11.03,31.33,31.33
2020-02-19 23:00:00,27.91,24.94,24.94,10.59,24.94,24.94
2020-02-20 00:00:00,26.45,12.72,12.72,10.01,12.72,12.72
2020-02-20 01:00:00,25.01,11.93,11.93,9.82,11.93,11.93
2020-02-20 02:00:00,24.56,11.68,11.68,9.7,11.68,11.68
2020-02-20 03:00:00,24.1,11.39,11.39,9.65,11.39,11.39
2020-02-20 04:00:00,24.2,11.3,11.3,9.72,11.3,11.3
2020-02-20 05:00:00,24.95,13.05,13.05,9.99,13.05,13.05
2020-02-20 06:00:00,34.65,33.82,33.82,10.02,33.82,33.82
2020-02-20 07:00:00,37.79,37.51,38.62,10.11,38.62,38.62
2020-02-20 08:00:00,40.21,37.91,40.21,10.15,40.21,40.21
2020-02-20 09:00:00,36.97,36.97,36.97,10.15,36.97,36.97
2020-02-20 10:00:00,34.41,33.58,33.58,10.16,33.58,33.58
2020-02-20 11:00:00,34.49,33.67,33.67,10.12,33.67,33.67
2020-02-20 12:00:00,32.58,21.5,21.5,10.09,21.5,21.5
2020-02-20 13:00:00,30.11,10.69,10.69,10.07,10.69,10.69
2020-02-20 14:00:00,28.3,10.52,10.52,10.04,10.52,10.52
2020-02-20 15:00:00,25.95,10.32,10.32,10.04,10.32,10.32
2020-02-20 16:00:00,28.22,10.26,10.26,10.06,10.26,10.26
2020-02-20 17:00:00,31.11,10.84,10.84,10.07,10.84,10.84
2020-02-20 18:00:00,34.98,10.62,10.62,10.03,10.62,10.62
2020-02-20 19:00:00,33.33,10.12,10.12,10.05,10.12,10.12
2020-02-20 20:00:00,25.77,9.77,9.77,9.77,9.77,9.77
2020-02-20 21:00:00,23.31,9.3,9.3,9.3,9.3,9.3
2020-02-20 22:00:00,18.77,8.8,8.8,8.8,8.8,8.8
2020-02-20 23:00:00,8.03,8.03,8.03,8.03,8.03,8.03
2020-02-21 00:00:00,8.67,8.28,8.28,8.28,8.28,8.28
2020-02-21 01:00:00,7.6,7.6,7.6,7.6,7.6,7.6
2020-02-21 02:00:00,7.37,7.37,7.37,7.37,7.37,7.37
2020-02-21 03:00:00,7.94,7.94,7.94,7.94,7.94,7.94
2020-02-21 04:00:00,10.78,8.47,8.47,8.47,8.47,8.47
2020-02-21 05:00:00,24.0,8.78,8.78,8.78,8.78,8.78
2020-02-21 06:00:00,29.88,9.54,9.54,9.19,9.54,9.54
2020-02-21 07:00:00,38.08,17.68,17.68,9.24,17.68,17.68
2020-02-21 08:00:00,39.13,21.98,21.98,9.27,21.98,21.98
2020-02-21 09:00:00,33.1,14.84,14.84,9.28,14.84,14.84
2020-02-21 10:00:00,28.6,10.97,10.97,9.26,10.97,10.97
2020-02-21 11:00:00,27.07,10.51,10.51,9.23,10.51,10.51
2020-02-21 12:00:00,24.87,9.72,9.72,9.2,9.72,9.72
2020-02-21 13:00:00,23.06,9.4,9.4,9.19,9.4,9.4
2020-02-21 14:00:00,24.81,9.14,9.14,9.14,9.14,9.14
2020-02-21 15:00:00,25.64,8.98,8.98,8.98,8.98,8.98
2020-02-21 16:00:00,28.68,9.02,9.02,9.02,9.02,9.02
2020-02-21 17:00:00,32.92,9.43,9.43,9.14,9.43,9.43
2020-02-21 18:00:00,36.76,9.5,9.5,9.14,9.5,9.5
2020-02-21 19:00:00,37.71,9.04,9.04,9.04,9.04,9.04
2020-02-21 20:00:00,29.64,8.74,8.74,8.74,8.74,8.74
2020-02-21 21:00:00,25.91,8.51,8.51,8.51,8.51,8.51
2020-02-21 22:00:00,24.57,8.11,8.11,8.11,8.11,8.11
2020-02-21 23:00:00,7.08,7.08,7.08,7.08,7.08,7.08
2020-02-22 00:00:00,8.02,8.02,7.83,7.83,7.83,7.83
2020-02-22 01:00:00,0.12,0.12,3.33,7.49,3.33,3.33
2020-02-22 02:00:00,0.1,0.1,2.16,7.36,2.16,2.16
2020-02-22 03:00:00,0.0,0.0,2.01,7.3,2.01,2.01
2020-02-22 04:00:00,-2.99,0.01,2.85,7.29,2.85,2.85
2020-02-22 05:00:00,-2.46,-0.33,5.75,7.42,5.75,5.75
2020-02-22 06:00:00,-7.99,-7.99,6.73,7.65,6.73,6.73
2020-02-22 07:00:00,-0.94,-0.94,6.96,7.47,6.96,6.96
2020-02-22 08:00:00,-0.02,-0.02,7.44,7.68,7.44,7.44
2020-02-22 09:00:00,-0.57,-0.57,8.05,8.05,8.05,8.05
2020-02-22 10:00:00,-4.95,-4.07,8.54,8.23,8.54,8.54
2020-02-22 11:00:00,-9.83,-5.68,8.58,8.16,8.58,8.58
2020-02-22 12:00:00,-5.1,-5.1,8.57,8.1,8.57,8.57
2020-02-22 13:00:00,-10.93,-9.25,8.35,8.06,8.35,8.35
2020-02-22 14:00:00,-9.94,-8.6,7.98,7.98,7.98,7.98
2020-02-22 15:00:00,-4.01,-4.01,7.98,7.98,7.98,7.98
2020-02-22 16:00:00,0.52,0.52,8.53,8.13,8.53,8.53
2020-02-22 17:00:00,0.98,0.98,8.99,8.34,8.99,8.99
2020-02-22 18:00:00,8.76,8.76,9.06,8.76,9.06,9.06
2020-02-22 19:00:00,5.01,5.01,8.86,8.22,8.86,8.86
2020-02-22 20:00:00,0.06,0.06,7.93,7.93,7.93,7.93
2020-02-22 21:00:00,-0.09,0.02,6.63,7.79,6.63,6.63
2020-02-22 22:00:00,0.04,0.04,5.66,7.68,5.66,5.66
2020-02-22 23:00:00,0.0,0.01,5.91,7.56,5.91,5.91
2020-02-23 00:00:00,-4.87,-2.44,6.76,6.76,6.76,6.76
2020-02-23 01:00:00,-2.99,-2.67,6.81,6.81,6.81,6.81
2020-02-23 02:00:00,-2.62,-2.62,6.13,6.57,6.13,6.13
2020-02-23 03:00:00,-4.89,-2.63,5.34,6.54,5.34,5.34
2020-02-23 04:00:00,-3.76,-2.42,6.45,6.62,6.45,6.45
2020-02-23 05:00:00,-0.07,-0.07,6.95,6.95,6.95,6.95
2020-02-23 06:00:00,-1.57,-1.57,6.6,6.86,6.6,6.6
2020-02-23 07:00:00,-2.44,0.0,6.99,6.99,6.99,6.99
2020-02-23 08:00:00,0.87,0.87,7.3,7.3,7.3,7.3
2020-02-23 09:00:00,14.14,14.14,8.72,8.23,8.72,8.72
2020-02-23 10:00:00,17.1,9.2,9.2,8.67,9.2,9.2
2020-02-23 11:00:00,23.57,8.89,9.02,8.89,9.02,9.02
2020-02-23 12:00:00,22.76,8.88,8.9,8.88,8.9,8.9
2020-02-23 13:00:00,15.03,8.91,8.96,8.91,8.96,8.96
2020-02-23 14:00:00,9.05,8.83,8.83,8.83,8.83,8.83
2020-02-23 15:00:00,8.71,8.71,8.71,8.71,8.71,8.71
2020-02-23 16:00:00,8.51,8.51,8.75,8.75,8.75,8.75
2020-02-23 17:00:00,10.25,10.0,10.0,9.0,10.0,10.0
2020-02-23 18:00:00,15.77,10.62,10.62,8.99,10.62,10.62
2020-02-23 19:00:00,10.25,10.04,10.04,8.98,10.04,10.04
2020-02-23 20:00:00,8.6,8.6,8.81,8.74,8.81,8.81
2020-02-23 21:00:00,8.34,8.34,8.54,8.54,8.54,8.54
2020-02-23 22:00:00,8.94,8.93,8.73,8.73,8.73,8.73
2020-02-23 23:00:00,8.18,8.18,8.18,8.18,8.18,8.18
2020-02-24 00:00:00,-0.08,-0.08,6.32,8.16,6.32,6.32
2020-02-24 01:00:00,0.09,0.09,7.23,7.71,7.23,7.23
2020-02-24 02:00:00,1.28,1.28,7.05,7.92,7.05,7.05
2020-02-24 03:00:00,5.38,5.38,8.69,8.69,8.69,8.69
2020-02-24 04:00:00,18.44,18.44,9.36,9.32,9.36,9.36
2020-02-24 05:00:00,26.61,10.41,10.41,9.59,10.41,10.41
2020-02-24 06:00:00,35.91,27.04,27.04,9.62,27.04,27.04
2020-02-24 07:00:00,43.0,43.0,43.0,9.7,43.0,43.0
2020-02-24 08:00:00,47.96,47.53,47.53,9.81,47.53,47.53
2020-02-24 09:00:00,46.42,45.71,45.71,9.66,45.71,45.71
2020-02-24 10:00:00,45.27,44.38,44.38,9.62,44.38,44.38
2020-02-24 11:00:00,45.1,44.05,44.05,9.58,44.05,44.05
2020-02-24 12:00:00,42.28,41.27,41.27,9.55,41.27,41.27
2020-02-24 13:00:00,40.2,40.04,40.04,9.54,40.04,40.04
2020-02-24 14:00:00,38.41,38.41,38.41,9.52,38.41,38.41
2020-02-24 15:00:00,35.98,35.98,35.98,9.52,35.98,35.98
2020-02-24 16:00:00,32.07,32.07,32.07,9.5,32.07,32.07
2020-02-24 17:00:00,31.0,31.0,40.04,9.5,40.04,40.04
2020-02-24 18:00:00,36.1,36.1,36.1,9.48,36.1,36.1
2020-02-24 19:00:00,35.08,35.08,35.08,9.45,35.08,35.08
2020-02-24 20:00:00,28.62,28.62,28.62,9.39,28.62,28.62
2020-02-24 21:00:00,21.68,21.68,21.68,9.37,21.68,21.68
2020-02-24 22:00:00,16.38,15.99,15.99,9.29,15.99,15.99
2020-02-24 23:00:00,10.48,10.48,10.87,9.22,10.87,10.87
2020-02-25 00:00:00,9.92,9.92,10.95,9.31,10.95,10.95
2020-02-25 01:00:00,8.22,8.22,10.16,9.1,10.16,10.16
2020-02-25 02:00:00,7.09,7.09,10.02,8.66,10.02,10.02
2020-02-25 03:00:00,7.03,7.03,9.97,9.1,9.97,9.97
2020-02-25 04:00:00,9.52,9.52,9.99,9.31,9.99,9.99
2020-02-25 05:00:00,11.62,11.53,11.53,9.57,11.53,11.53
2020-02-25 06:00:00,25.84,14.89,14.89,9.69,14.89,14.89
2020-02-25 07:00:00,31.66,24.63,24.63,9.71,24.63,24.63
2020-02-25 08:00:00,32.69,31.91,31.91,9.75,31.91,31.91
2020-02-25 09:00:00,30.69,29.95,29.95,9.75,29.95,29.95
2020-02-25 10:00:00,26.68,20.05,20.05,9.75,20.05,20.05
2020-02-25 11:00:00,27.7,19.89,19.89,9.77,19.89,19.89
2020-02-25 12:00:00,26.3,15.28,15.28,9.77,15.28,15.28
2020-02-25 13:00:00,25.09,14.81,14.81,9.78,14.81,14.81
2020-02-25 14:00:00,23.44,13.87,13.87,9.8,13.87,13.87
2020-02-25 15:00:00,23.56,13.52,13.52,9.81,13.52,13.52
2020-02-25 16:00:00,25.8,13.44,13.44,9.84,13.44,13.44
2020-02-25 17:00:00,28.46,23.28,23.28,9.84,23.28,23.28
2020-02-25 18:00:00,35.97,23.72,23.72,9.84,23.72,23.72
2020-02-25 19:00:00,39.49,14.53,14.53,9.83,14.53,14.53
